Datum;Uhrzeit;Deutschland/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh];Österreich[Euro/MWh];Deutschland/Österreich/Luxemburg[Euro/MWh]
25.12.2015;17:00;-;12,86;14,06;25,06;47,39;32;25,85;14,06;45,94;20,08;25,08;45,31;-;25,05
25.12.2015;18:00;-;12,96;13,39;29,94;47,27;34,94;27,07;13,39;48,51;43,1;27,5;43,14;-;28,95
25.12.2015;19:00;-;12,86;12,86;29,35;45,89;29,96;28,27;12,86;46,8;45,89;28,28;41,81;-;29,22
25.12.2015;20:00;-;12,47;12,47;27,6;46;27,6;28,28;12,47;44,63;46;27,99;35,62;-;27,6
25.12.2015;21:00;-;12,47;12,47;24,92;42,5;24,92;25,86;12,47;40,02;42,5;24,63;33,04;-;24,92
25.12.2015;22:00;-;12,17;12,17;26;41,5;26;24,74;12,17;39,79;41,5;23,8;33,4;-;26
25.12.2015;23:00;-;11,48;11,48;23,73;38,93;23,73;17,66;11,48;36,26;28,01;21;28,07;-;23,73
26.12.2015;00:00;-;8,5;10,12;12,22;38,56;18,91;-;10,12;30,76;12,86;4,1;6,94;-;8,5
26.12.2015;01:00;-;5,83;7,59;11,5;34,79;11,5;-;7,59;32,97;3;0,5;6,62;-;0,09
26.12.2015;02:00;-;6,36;6,36;6,96;30,5;6,96;-;6,36;29,93;0,02;-2,6;4,64;-;-6,27
26.12.2015;03:00;-;5,77;5,77;1,23;30;1,67;-;5,77;29,2;0,02;-3;0,07;-;-4,92
26.12.2015;04:00;-;7,09;7,09;0,28;28,5;6,86;-;7,09;10,98;0,02;-3,5;0,08;-;-15,33
26.12.2015;05:00;-;8,61;8,61;5,29;30;5,58;-;8,61;11,04;3;-2,4;0,04;-;-6,86
26.12.2015;06:00;-;10,14;10,14;9,06;31;9,56;16,73;10,14;12,34;2,07;-1;13,47;-;-0,9
26.12.2015;07:00;-;10,57;10,57;7,31;35,19;7,37;16,76;10,57;13,56;15;-3;17,66;-;0,06
26.12.2015;08:00;-;11,4;11,4;11,48;34,74;20,97;16,76;11,4;21;9;4,6;23,01;-;6,24
26.12.2015;09:00;-;12,03;12,03;14,77;35,83;30,42;16,82;12,03;29,96;14,92;4,5;32,89;-;10,4
26.12.2015;10:00;-;12,62;12,94;16,9;38,52;41,84;-;12,94;20;12,42;12;32,89;-;8,94
26.12.2015;11:00;-;12,57;13,38;18,57;38,25;34,94;-;13,38;19,03;33,75;8,73;33,72;-;12,57
26.12.2015;12:00;-;12,71;13,39;19,56;37,33;34,83;-;13,39;21,52;32,61;7;33,08;-;1,78
26.12.2015;13:00;-;11,64;13,3;17,11;35,41;38,99;-;13,3;18,72;26,35;8,15;32,89;-;7,68
26.12.2015;14:00;-;11,16;13,76;17,85;36,27;28,5;-;13,76;16,67;26,36;10,73;32,89;-;8,08
26.12.2015;15:00;-;12,24;14,52;15,08;39,64;27,44;17,7;14,52;16,95;33,66;13;35,26;-;12,24
26.12.2015;16:00;-;14,93;15,48;18,07;43,36;32,93;26,34;15,48;29;43,36;17,03;48,04;-;14,93
26.12.2015;17:00;-;15,35;16,07;22,11;56;37,44;27,73;16,07;45,94;56;21,47;50,9;-;18
26.12.2015;18:00;-;14,39;15,93;26,85;50;36,52;27,31;15,93;45,99;50;23,4;48,2;-;16,03
26.12.2015;19:00;-;13,85;15,53;23,97;47,6;31,17;27,62;15,53;45,14;47,6;26,9;45,03;-;15,95
26.12.2015;20:00;-;13,32;15,22;20,54;46,23;34,94;28,63;15,22;44,87;46,23;22,29;42,26;-;17,49
26.12.2015;21:00;-;12,72;14,77;17,04;43,3;29,94;27,42;14,77;40,94;43,3;16,23;32,89;-;13,3
26.12.2015;22:00;-;11,33;14,44;21,87;41,53;34,33;25,92;14,44;39,5;41,53;18,27;22,08;-;14,44
26.12.2015;23:00;-;10,57;12,6;22,16;39,56;40,38;19,53;12,6;37,19;39,56;14,23;16,56;-;10,57
27.12.2015;00:00;-;10,6;12,44;13,84;41,42;24,56;27,09;12,44;35,99;30;1,8;1,8;-;10,6
27.12.2015;01:00;-;8,65;11,96;12,28;38,87;23,07;21,74;11,96;31,47;33,1;1;3;-;8,65
27.12.2015;02:00;-;7,29;11,72;11,26;36,34;22,44;-;11,72;29,44;20;1;1;-;7,29
27.12.2015;03:00;-;6,29;11,72;9,78;35,5;18,61;-;11,72;15,08;9,33;0,88;0,88;-;6,29
27.12.2015;04:00;-;3,46;11,94;5,97;34,72;12,32;19,57;11,94;8,6;18,57;1,88;1,88;-;3,46
27.12.2015;05:00;-;0,11;12,35;3,48;35,8;10,36;23,36;12,35;8,59;2,2;0,83;1,55;-;0,11
27.12.2015;06:00;-;0,04;12,47;6,65;39,39;24,64;31,17;12,47;8,62;28,45;1,67;11,04;-;0,04
27.12.2015;07:00;-;0,11;13,24;7,49;41,5;24,99;31,2;13,24;10,11;41,36;2,22;17,06;-;0,11
27.12.2015;08:00;-;9,8;13,11;12,06;43,58;18,72;31,79;13,11;29,43;43,58;10;19,87;-;9,8
27.12.2015;09:00;-;10,03;14,23;14,3;44,08;28;-;14,23;29,98;44,08;11;24,94;-;10,03
27.12.2015;10:00;-;9,84;15,12;14,23;43,08;32,44;-;15,12;19,06;43,08;14,09;26,43;-;9,84
27.12.2015;11:00;-;10,79;15,42;14,14;42,55;28,37;32,84;15,42;18,04;42,55;15;33,15;-;10,79
27.12.2015;12:00;-;10,42;15,43;16,8;41,08;29,15;32,87;15,43;21,32;41,08;16,63;33,79;-;10,42
27.12.2015;13:00;-;10,18;15,48;13,96;39,56;29,96;32,88;15,48;18,7;39,56;14,8;33,34;-;10,18
27.12.2015;14:00;-;11,21;15,53;14,45;41,38;28,2;31,18;15,53;16,6;41,38;16;39,74;-;11,21
27.12.2015;15:00;-;12,33;16,38;16,79;49,54;24,7;32,45;16,38;17,17;49,54;19,65;45,64;-;14,89
27.12.2015;16:00;-;15,2;17,33;22,07;64;22,07;36,18;17,33;21,69;64;25,21;54,53;-;22,07
27.12.2015;17:00;-;15,52;17,55;31,55;80,4;31,55;36,65;17,55;48,57;80,4;30,06;59,61;-;31,55
27.12.2015;18:00;-;15,92;17,54;35,7;80,41;35,7;35,98;17,54;52,29;80,41;35;58,06;-;35,7
27.12.2015;19:00;-;15,76;17,38;35,71;71;35,71;36;17,38;51,74;71;34,3;56,95;-;35,71
27.12.2015;20:00;-;15,29;16,96;32,96;63;32,96;35,25;16,96;49,4;63;31,5;56,96;-;32,96
27.12.2015;21:00;-;14,48;16,4;31,83;60;31,83;31,14;16,4;47,47;60;27;51,08;-;31,83
27.12.2015;22:00;-;14;16,11;31,65;47,6;31,65;25,09;16,11;44,99;47,6;27;42,96;-;31,65
27.12.2015;23:00;-;13,81;15,82;27,47;41,08;27,47;22,22;15,82;41,1;41,08;21;35,32;-;27,47
28.12.2015;00:00;-;15,42;15,61;26,26;41,08;26,26;24,06;15,61;42,22;35,51;20;32,89;-;26,26
28.12.2015;01:00;-;15,41;15,41;20,35;38,68;20,35;22,63;15,41;38,42;19,32;20,32;26,27;-;20,35
28.12.2015;02:00;-;15,49;15,49;17,75;37,1;17,75;21,71;15,49;37,01;28,78;20,14;20,34;-;17,75
28.12.2015;03:00;-;15,63;15,63;16,01;37,1;16,01;20,06;15,63;36,91;16,57;18,75;18,75;-;16,01
28.12.2015;04:00;-;16,57;16,57;13,94;37,1;16,98;20,06;16,57;36,21;16,97;18,49;19,36;-;16,98
28.12.2015;05:00;-;17,7;17,7;22,05;38,46;22,05;30,41;17,7;42;38,46;20,62;23,07;-;22,05
28.12.2015;06:00;-;18,29;18,29;26;43,36;27,44;32,6;18,29;51,31;43,36;25,5;25,5;-;27,8
28.12.2015;07:00;-;19,89;19,89;34;52;34,98;32,98;19,89;59,94;52;34,8;34,8;-;34,98
28.12.2015;08:00;-;21,09;21,09;38,81;54,9;38,81;33,19;21,09;60,57;54,9;37,2;39,59;-;38,81
28.12.2015;09:00;-;23,9;28,08;41,4;52,99;41,4;34,56;28,08;60,14;52,99;36,12;36,12;-;41,4
28.12.2015;10:00;-;24,21;30,66;39,87;50,65;39,87;34,84;30,66;59,09;50,65;35;35;-;39,87
28.12.2015;11:00;-;21,25;28,21;36,04;44,02;36,04;35,27;28,21;55,2;44,02;33,1;33,1;-;36,04
28.12.2015;12:00;-;20,51;26,23;36;41,26;36;35,71;26,23;53,62;41,26;32,8;33,11;-;36
28.12.2015;13:00;-;19,71;19,71;33,4;41,71;33,4;35,79;19,71;53,28;41,71;31,9;33,98;-;33,4
28.12.2015;14:00;-;18,97;19,16;32,53;43,51;32,53;34,38;19,16;55,49;43,51;32,01;44,94;-;32,53
28.12.2015;15:00;-;18,8;20,93;33,15;50,01;33,15;34,44;20,93;60,07;50,01;32;51,66;-;33,15
28.12.2015;16:00;-;19,23;20,98;36,9;53,92;36,9;38,66;20,98;60,96;53,92;35;59,61;-;36,9
28.12.2015;17:00;-;18,69;21,23;42,98;61;42,98;41,48;21,23;63,9;61;41,2;60,93;-;42,98
28.12.2015;18:00;-;18,06;19,07;43,38;60,9;43,38;41,76;19,07;63,93;60,9;40,2;60,05;-;43,38
28.12.2015;19:00;-;16,44;18,31;35,91;60;35,91;37,57;18,31;62,98;60;37,36;59,83;-;35,91
28.12.2015;20:00;-;12,92;17,71;30,38;54;30,38;34,36;17,71;60,91;54;32,8;58,92;-;30,38
28.12.2015;21:00;-;12,68;17,16;27,6;52,99;27,6;33,31;17,16;57,97;52,99;28;51,05;-;27,6
28.12.2015;22:00;-;12,31;16,61;27,2;50;29;32,2;16,61;54,6;50;26,6;46,06;-;26,83
28.12.2015;23:00;-;11,81;16,09;25,76;42,32;37,44;25,77;16,09;45,37;42,32;21;35,01;-;22,06
29.12.2015;00:00;-;14,53;16,1;21,02;37,1;21,02;29,11;16,1;42,58;37,1;19,9;33,34;-;18,04
29.12.2015;01:00;-;14,37;15,52;18,05;30;22,53;27,04;15,52;40,4;30;18,01;32,89;-;17,07
29.12.2015;02:00;-;14,26;15,19;17,07;30;19,55;25,2;15,19;37,14;30;15,8;28,92;-;16,52
29.12.2015;03:00;-;13,9;14,64;14,06;25;14,75;24,89;14,64;37,13;25;14;22,08;-;13,9
29.12.2015;04:00;-;14,02;14,95;14,49;25;14,49;26,6;14,95;36,17;25;14,6;22,52;-;14,49
29.12.2015;05:00;-;14,31;15,38;18,74;31;26,18;31,97;15,38;39,42;31;18,6;28,92;-;17,04
29.12.2015;06:00;-;14,46;16,11;27,18;41,03;27,18;29,85;16,11;47;32,1;23,12;32,89;-;22,74
29.12.2015;07:00;-;14,44;16,77;27,95;48,7;27,95;32,12;16,77;54,34;35,1;29,12;36;-;26,98
29.12.2015;08:00;-;14,52;17,02;30,38;56,55;30,38;33,35;17,02;58,21;56,55;31,8;45,48;-;29,01
29.12.2015;09:00;-;14,64;16,97;39,13;55;39,13;33,95;16,97;58,46;55;32,67;47,47;-;28,36
29.12.2015;10:00;-;14,64;16,88;38,55;52,87;37,44;33,9;16,88;55,02;52,87;32,1;51,01;-;29,96
29.12.2015;11:00;-;14,65;16,77;42;46,32;40;33,9;16,77;48,04;46,32;32,5;51,01;-;30,86
29.12.2015;12:00;-;14,86;16,68;42,47;42,47;42,47;34,57;16,68;45,17;42,47;32,6;50,91;-;34,36
29.12.2015;13:00;-;14,9;16,64;39,56;42,32;39,56;34,92;16,64;45,44;42,32;32,5;48,53;-;35,94
29.12.2015;14:00;-;14,98;16,76;35,47;43,51;35,47;34,88;16,76;49,41;43,51;33,5;33,5;-;35,47
29.12.2015;15:00;-;14,85;16,91;36,02;50,98;36,02;36,76;16,91;55,47;50,98;36,11;36,15;-;36,02
29.12.2015;16:00;-;15,72;17,08;41,81;55;41,81;46,51;17,08;58,43;55;40,5;52,3;-;41,81
29.12.2015;17:00;-;16,52;17,21;52;60,61;52;47,89;17,21;61,06;60,61;45,6;59,9;-;52
29.12.2015;18:00;-;16,16;16,71;55,86;58,82;55,86;44,6;16,71;60,78;58,82;45,28;48,3;-;55,86
29.12.2015;19:00;-;15,95;16,57;49,98;56,89;49,98;42,61;16,57;59,91;56,89;41,27;42,85;-;49,98
29.12.2015;20:00;-;15,92;16,32;38,39;51;38,39;35,62;16,32;56,03;51;37,46;51,02;-;38,39
29.12.2015;21:00;-;15,97;15,98;34,95;46,4;34,95;34,7;15,98;54,57;46,4;33,76;36,09;-;34,95
29.12.2015;22:00;-;14,88;15,39;33,28;43,72;33,28;31,89;15,39;50,98;43,72;32;35,98;-;33,28
29.12.2015;23:00;-;14,5;14,65;29,94;41,53;29,94;26,74;14,65;45,08;31,5;27;28,36;-;29,94
30.12.2015;00:00;-;15,04;15,04;29,26;37,23;29,26;28;15,04;35,48;35,11;28;28,93;-;24
30.12.2015;01:00;-;14,38;14,38;28,52;30,5;28,52;28,01;14,38;31,73;28,02;26,5;26,67;-;23,59
30.12.2015;02:00;-;14,02;14,02;23,55;30;23,55;26,3;14,02;28,73;20,96;24,78;25,23;-;23,55
30.12.2015;03:00;-;14,02;14,02;18,01;25;18,01;26,1;14,02;24,26;22,44;20,9;20,9;-;18,01
30.12.2015;04:00;-;14,72;14,72;15,95;27,76;15,95;28,04;14,72;23,33;23,67;20,97;20,97;-;15,95
30.12.2015;05:00;-;14,93;14,93;20,78;31;20,78;26,64;14,93;29,58;27,44;23,6;23,6;-;20,78
30.12.2015;06:00;-;15,45;15,45;23,71;38,01;23,71;30,56;15,45;38,84;35,51;28;28;-;23,71
30.12.2015;07:00;-;15,98;15,98;29,23;46,31;29,23;33,14;15,98;44,17;35,64;33,75;33,75;-;29,23
30.12.2015;08:00;-;16,47;16,47;36,92;53,46;36,92;31,85;16,47;52,46;35,6;34,3;34,3;-;36,92
30.12.2015;09:00;-;16,5;16,5;36,21;53,01;36,21;32,67;16,5;52,29;35,6;35,05;36,01;-;36,21
30.12.2015;10:00;-;16,62;16,62;37,67;52,32;37,67;33,29;16,62;49,46;49,1;34,78;37,52;-;35,98
30.12.2015;11:00;-;16,51;16,51;35;46,12;35;33,41;16,51;42,58;46,12;32,89;35,69;-;34,99
30.12.2015;12:00;-;16,35;16,35;32,13;41,74;32,13;32,99;16,35;40,76;41,74;31,8;38,53;-;30,32
30.12.2015;13:00;-;16,26;16,26;28,46;41,26;28,46;34,12;16,26;40,4;41,26;30,79;38,02;-;27,68
30.12.2015;14:00;-;16,24;16,24;27,44;42,5;27,44;32,12;16,24;41,77;42,5;29;35,54;-;27,44
30.12.2015;15:00;-;16,45;16,56;27,53;45,59;27,53;34,5;16,56;47,09;45,59;29,48;37,74;-;27,53
30.12.2015;16:00;-;16,73;16,82;30,68;51,32;30,68;40,86;16,82;51,25;51,32;31,9;44,41;-;30,68
30.12.2015;17:00;-;16,75;16,75;39,26;57,05;53,94;41,01;16,75;54,69;57,05;35,7;43,09;-;33,44
30.12.2015;18:00;-;16,46;16,46;38,8;57,82;42,44;39,16;16,46;54,04;57,82;35,3;45,52;-;36,09
30.12.2015;19:00;-;16,04;16,04;38,93;54;38,93;35,72;16,04;52,79;54;31;51,08;-;31,98
30.12.2015;20:00;-;15,67;15,67;36,9;47,44;32;32,82;15,67;47,44;47,44;27,4;32,92;-;24,97
30.12.2015;21:00;-;15,43;15,43;26,42;44,97;27;31,89;15,43;44,4;44,97;24,3;46,34;-;20,92
30.12.2015;22:00;-;15;15;33,91;43,01;33,91;29,05;15;42,49;43,01;22,6;43,95;-;17,05
30.12.2015;23:00;-;13,71;13,71;33,11;40,8;33,11;25,86;13,71;37,13;40,8;18,21;35,95;-;13,71
31.12.2015;00:00;-;13,48;13,73;14,46;38;14,46;28,03;13,73;38,18;35,11;11,8;12,12;-;13,48
31.12.2015;01:00;-;12,56;12,56;12,71;34,9;12,71;21,22;12,56;35,93;34,9;9,4;9,62;-;12,56
31.12.2015;02:00;-;10,46;12,31;11,67;31;12,72;20,4;12,31;34,95;28;7,5;7,5;-;10,46
31.12.2015;03:00;-;4,17;12,48;9,21;30,34;23,23;19,3;12,48;29,44;30,34;5,89;5,89;-;4,17
31.12.2015;04:00;-;1,64;12,81;4,65;29,27;13,23;21,21;12,81;28,69;29,27;6;6;-;1,64
31.12.2015;05:00;-;3,68;13,27;6,41;32,73;13,71;24,82;13,27;34,8;32,73;9,1;9,95;-;3,68
31.12.2015;06:00;-;6,68;13,44;14,94;39,56;34,08;-;13,44;38,58;39,56;9;9;-;6,68
31.12.2015;07:00;-;12,9;13,56;19,22;49,23;37,44;18,8;13,56;45,08;34,91;14,13;14,35;-;12,9
31.12.2015;08:00;-;15,06;15,06;21,14;56,44;40,77;21,75;15,06;51,33;35,11;19,65;20,03;-;15,72
31.12.2015;09:00;-;15,48;15,48;24,04;61,99;40,12;31,8;15,48;51,99;52,06;21,4;21,6;-;20,07
31.12.2015;10:00;-;15,86;15,86;25,11;61,78;29,95;32,99;15,86;50,7;35;23,1;23,81;-;23,04
31.12.2015;11:00;-;16,06;16,06;26,02;53,5;29,96;34,84;16,06;45,18;52,1;24,3;38,84;-;24,32
31.12.2015;12:00;-;16,1;16,1;27,38;43,21;30;35,02;16,1;42,57;43,21;25,01;36,59;-;26,23
31.12.2015;13:00;-;16,15;16,15;28,19;42,5;28,5;35,21;16,15;42,52;34,91;26;26,76;-;28,06
31.12.2015;14:00;-;16,37;16,37;27,48;43,54;27,48;32,96;16,37;42,88;43,54;26,8;31,08;-;27,48
31.12.2015;15:00;-;16,86;16,86;29;49,24;29;33,01;16,86;46,42;49,24;27,1;41,65;-;29
31.12.2015;16:00;-;17,67;17,67;32,87;57,58;32,87;33,54;17,67;51,65;57,58;31,8;54,94;-;32,87
31.12.2015;17:00;-;17,9;17,9;40,03;72,48;40,03;38,31;17,9;49,39;72,48;37,4;59,94;-;40,03
31.12.2015;18:00;-;17,6;17,6;40,25;71,49;40,25;37,27;17,6;49,19;61;36,64;58,82;-;40,25
31.12.2015;19:00;-;16,84;16,84;36,79;70;36,79;33,77;16,84;49,37;51;33,89;53,42;-;36,79
31.12.2015;20:00;-;16,32;16,32;28,81;58;28,81;30,05;16,32;44,98;34,91;30,7;43,01;-;28,81
31.12.2015;21:00;-;16,29;16,29;26,27;49,25;26,27;25,82;16,29;45,03;25,67;27,25;36,04;-;26,27
31.12.2015;22:00;-;16,19;16,19;29,99;44,1;29,99;27,79;16,19;42,59;34,9;28,21;41,87;-;29,99
31.12.2015;23:00;-;15,91;15,91;31,59;41,53;31,59;26,83;15,91;40,89;34,91;25,31;39,66;-;31,59
01.01.2016;00:00;-;16,39;16,39;23,86;49,62;23,86;28,11;16,39;41,09;49,62;16,5;32,9;-;23,86
01.01.2016;01:00;-;16,04;16,04;22,39;43,5;22,39;-;16,04;40,16;43,5;15,5;33,34;-;22,39
01.01.2016;02:00;-;15,74;15,74;20,59;38,63;20,59;-;15,74;36,03;38,63;14;30,95;-;20,59
01.01.2016;03:00;-;15,57;15,57;16,81;36,8;16,81;-;15,57;33,59;36,8;10,01;26,28;-;16,81
01.01.2016;04:00;-;15,47;15,47;17,41;34,5;17,41;-;15,47;32,92;34,5;8,97;24,74;-;17,41
01.01.2016;05:00;-;15,75;15,75;17,02;32,1;17,02;-;15,75;32,8;32,1;12,23;27,28;-;17,02
01.01.2016;06:00;-;15,36;15,36;15,86;36;15,86;-;15,36;32,93;28,7;12,1;24,73;-;15,86
01.01.2016;07:00;-;15,37;15,37;18,16;37,54;18,16;-;15,37;25,43;30,98;14;20,98;-;18,16
01.01.2016;08:00;-;15,19;15,19;17,73;37,54;17,73;17,57;15,19;30,01;29,98;5;21,41;-;17,73
01.01.2016;09:00;-;15,39;15,39;19,77;35,95;19,77;22,85;15,39;32,34;32,66;10,01;24,13;-;19,77
01.01.2016;10:00;-;15,78;15,78;23,75;37,63;23,75;27,9;15,78;34,07;35,1;14,5;26,21;-;23,75
01.01.2016;11:00;-;16,15;16,15;26,03;36,8;26,03;32,81;16,15;34,56;35,1;5;26,05;-;26,03
01.01.2016;12:00;-;16,5;16,5;27,06;37,54;27,06;32,85;16,5;35,49;35,1;6;28,49;-;27,06
01.01.2016;13:00;-;16,72;16,72;26,59;34,6;26,59;-;16,72;33,29;34,6;11,05;30,26;-;26,59
01.01.2016;14:00;-;17,17;17,17;25;35,95;25;32,72;17,17;35,66;35,95;21;33,04;-;25
01.01.2016;15:00;-;18;18;20,06;41,18;27,04;32;18;39,83;41,18;25;43,92;-;24,43
01.01.2016;16:00;-;18,53;18,53;19,43;46,65;34,46;32,57;18,53;41,07;46,65;31,2;58,52;-;28,87
01.01.2016;17:00;-;19,11;19,11;24,57;57,96;45,14;33,97;19,11;52,28;57,96;34,02;59,84;-;37,44
01.01.2016;18:00;-;18,68;18,68;33,11;61,31;40;34,49;18,68;51,92;61,31;35;59,18;-;37,41
01.01.2016;19:00;-;17,93;17,93;35,34;60;35,34;34,83;17,93;49,44;60;34,5;56,09;-;35,34
01.01.2016;20:00;-;17,69;17,69;33,07;57;33,07;33,81;17,69;48,2;57;34,03;53;-;33,07
01.01.2016;21:00;-;17,33;17,33;29,52;55;29,52;33,43;17,33;44,93;55;30;52,02;-;29,52
01.01.2016;22:00;-;16,75;16,75;30,1;46,76;30,1;27,08;16,75;43,77;46,76;28,13;42,97;-;30,1
01.01.2016;23:00;-;16,25;16,25;24,57;43,21;24,57;25,2;16,25;40,84;43,21;21,8;38,95;-;24,57
02.01.2016;00:00;-;0,67;16,47;22,2;39,52;22,2;-;16,47;39,73;39,52;0,01;26,3;-;22,2
02.01.2016;01:00;-;9,9;15,89;16,57;36,29;16,57;-;15,89;36,87;36,29;1;24,93;-;16,57
02.01.2016;02:00;-;15,03;15,03;15,35;35,89;15,35;-;15,03;33,53;35,89;0,01;16,58;-;15,35
02.01.2016;03:00;-;12,77;13,19;12,77;35,22;12,77;19,21;13,19;31,4;35,22;0,01;11,05;-;12,77
02.01.2016;04:00;-;11,27;12,69;11,27;35,15;11,27;19,42;12,69;24,94;35,15;2,01;12,95;-;11,27
02.01.2016;05:00;-;11,91;12,94;11,91;35,89;11,91;19,21;12,94;29,04;35,89;1;19,04;-;11,91
02.01.2016;06:00;-;12,62;13,59;12,62;38,72;12,62;20,29;13,59;32,51;38,72;0,01;22,54;-;12,62
02.01.2016;07:00;-;13,83;14,25;14,17;45,88;15,27;28,79;14,25;37,75;45,88;1;22,92;-;13,83
02.01.2016;08:00;-;16,12;15,7;17,73;54,51;22,34;30,67;15,7;40,16;54,51;5,11;27,38;-;16,12
02.01.2016;09:00;-;15,72;15,72;20,29;55;27,44;34,19;15,72;41,56;55;22;32,93;-;18,12
02.01.2016;10:00;-;15,97;15,97;24,3;54,61;37;34,2;15,97;41,58;54,61;41,29;41,29;-;19,59
02.01.2016;11:00;-;15,98;16,14;25,05;48,48;38;33,97;16,14;41,66;48,48;51,08;51,08;-;21,07
02.01.2016;12:00;-;15,87;15,87;29,31;45,01;46,68;33,72;15,87;41,57;45,01;51,09;51,09;-;22,54
02.01.2016;13:00;-;15,98;15,98;26,31;41,64;42,44;34,45;15,98;41,52;41,64;61,93;61,93;-;19,79
02.01.2016;14:00;-;15,99;16,12;22,63;43,72;34,94;33,65;16,12;41,53;43,72;50;50;-;16,9
02.01.2016;15:00;-;15,99;16,57;19,61;48,95;29;33,15;16,57;41,58;48,95;53,04;53,04;-;16,97
02.01.2016;16:00;-;16,22;17,29;20,65;52,99;32;35,97;17,29;49,43;52,99;100;100;-;19,25
02.01.2016;17:00;-;16,51;17,52;34,21;60,99;45;33,83;17,52;55,16;60,99;64,83;64,83;-;28,01
02.01.2016;18:00;-;16,37;17,37;42,23;59,95;44,65;33,93;17,37;55,9;59,95;58,02;58,02;-;28,36
02.01.2016;19:00;-;16,08;16,95;37,36;55;39;33,83;16,95;49,82;55;32,29;53,04;-;26,56
02.01.2016;20:00;-;16,15;16,56;32,84;50,24;35;34,31;16,56;41,56;50,24;35,08;51,08;-;17,38
02.01.2016;21:00;-;15,83;15,83;26,15;43,21;27,54;30,08;15,83;39,76;43,21;22;38,99;-;15,83
02.01.2016;22:00;-;15,82;15,82;30,62;40,23;32,18;29,2;15,82;39,34;40,23;22;30,94;-;16,97
02.01.2016;23:00;-;15,31;15,31;36,19;38,65;30,12;27,12;15,31;39,08;38,65;16;17,9;-;15,31
03.01.2016;00:00;-;6,99;15,99;19,65;36,48;21,39;25,32;15,99;31,09;31,2;0,01;26,3;-;6,99
03.01.2016;01:00;-;-0,01;15,87;18,91;29,03;18,91;19,41;15,87;33,47;4,89;2,5;30,03;-;-0,01
03.01.2016;02:00;-;0,23;15,76;14,64;26,5;19,07;18,64;15,76;27,5;2,18;1;24,75;-;0,23
03.01.2016;03:00;-;4,51;15,59;10,12;22,32;16,1;19,41;15,59;24,92;1;1;17,68;-;4,51
03.01.2016;04:00;-;4,12;15,69;7,14;17;13,97;19,22;15,69;21,93;1,3;1,31;17,9;-;4,12
03.01.2016;05:00;-;6,76;15,83;9,41;19,99;15,37;19,46;15,83;21,97;1,6;1;26,3;-;6,76
03.01.2016;06:00;-;0,75;14,98;4,14;24,56;15,47;21,76;14,98;13,96;1,54;0,01;28,95;-;0,75
03.01.2016;07:00;-;4,27;15,53;7,08;30,9;16,04;26,49;15,53;14,57;5;1,01;32,93;-;4,27
03.01.2016;08:00;-;9,11;15,79;11,4;33,46;18,44;28,22;15,79;18,73;33,46;11,38;32,93;-;9,11
03.01.2016;09:00;-;15,92;16,36;17,64;36,01;23,1;28,21;16,36;34,2;36,01;19,77;40,96;-;15,92
03.01.2016;10:00;-;16,7;17,15;19,99;36,77;32,44;33,64;17,15;37,53;36,77;27;43,41;-;17,06
03.01.2016;11:00;-;16,49;17,94;22,11;36,07;34,11;32,05;17,94;36,42;36,07;29;44,2;-;19,28
03.01.2016;12:00;-;16,37;17,94;22,68;35,89;33,79;32,31;17,94;36,13;35,89;27;44,2;-;20,25
03.01.2016;13:00;-;16,35;17,66;22;29,03;41,31;31,79;17,66;34,42;29,03;27;42,91;-;17,66
03.01.2016;14:00;-;16,35;17,66;19,89;30,1;26,18;31,77;17,66;34,44;30,1;27;41,77;-;18,49
03.01.2016;15:00;-;16,3;17,6;17,75;37,48;23,34;32,32;17,6;32,51;37,48;29;46,86;-;16,51
03.01.2016;16:00;-;16,45;18,61;18,76;40,14;21,68;33,84;18,61;39,62;40,14;44,8;53,58;-;18,76
03.01.2016;17:00;-;17,22;19,11;22,21;49,61;24,94;36,46;19,11;55,48;49,61;34,5;61,98;-;22,21
03.01.2016;18:00;-;16,83;18,86;26,76;55,1;26,76;36,46;18,86;55,93;55,1;37,9;64,9;-;26,76
03.01.2016;19:00;-;16,48;18,51;27,23;52,68;28;36,46;18,51;54,97;52,68;33,45;59,94;-;27,08
03.01.2016;20:00;-;16,43;18,08;25,33;51;25,33;35,49;18,08;51,34;51;29;58,01;-;25,33
03.01.2016;21:00;-;16,43;17,72;22,11;46,67;22,11;33,75;17,72;45;46,67;25,5;49,09;-;22,11
03.01.2016;22:00;-;17,03;17,03;22,57;40,14;29,94;31,89;17,03;42,6;40,14;24,87;42,67;-;20,91
03.01.2016;23:00;-;14,43;15,74;21,01;37,78;23,1;26,06;15,74;40,84;37,78;17,15;17,15;-;14,43
04.01.2016;00:00;-;13,78;15,96;13,78;34,97;13,78;30,37;15,96;34,85;34,97;23;23;-;13,78
04.01.2016;01:00;-;12,77;15,81;13,44;27,51;15,09;28,29;15,81;29,15;13,01;15,43;15,43;-;12,77
